SK_ID_CURR,TARGET
101237,0.09028149
101243,0.039112154
101244,0.12232345
101258,0.033262946
101259,0.15538791
101268,0.04143679
101269,0.009715723
101271,0.07420225
101279,0.02343599
101281,0.08203026
101287,0.017179359
101292,0.07449408
101294,0.009632393
101296,0.096432336
101297,0.010984301
101299,0.014370902
101301,0.02914813
101305,0.10602498
101308,0.14557485
101318,0.010289253
101327,0.24859354
101329,0.020884274
101332,0.03935617
101337,0.054694623
101343,0.009264162
101345,0.008244402
101346,0.009914887
101353,0.005125577
101354,0.11314841
101355,0.18190435
101356,0.010486944
101362,0.044409055
101363,0.20569469
101365,0.008313644
101366,0.098636374
101367,0.28751922
101368,0.0065297396
101374,0.055422157
101380,0.0072743734
101383,0.0134337265
101398,0.00985388
101399,0.33757946
101401,0.15604928
101412,0.04854901
101426,0.032568246
101427,0.29499096
101428,0.14413586
101429,0.26087996
101434,0.039554067
101440,0.20342088
101448,0.09040665
101449,0.037107095
101465,0.020593254
101467,0.011497923
101472,0.052961595
101478,0.11225998
101497,0.02401525
101504,0.016725551
101547,0.015021921
101548,0.19196343
101555,0.09418705
101570,0.011617072
101572,0.023787385
101578,0.03915161
101580,0.11736008
101588,0.12794614
101602,0.013701549
101610,0.060059648
101614,0.035269644
101616,0.01678416
101643,0.09303314
101644,0.009452679
101649,0.048503455
101650,0.041957367
101665,0.012262927
101667,0.09767126
101669,0.014886262
101674,0.02662481
101675,0.012487318
101678,0.05206476
101682,0.10030037
101686,0.051742073
101697,0.102316834
101700,0.3319081
101711,0.017005887
101714,0.012618829
101715,0.2900879
101728,0.038128264
101732,0.058306515
101757,0.10810822
101758,0.042816587
101759,0.067507856
101762,0.003709682
101764,0.029093882
101780,0.2269792
101784,0.0039412845
101789,0.011591526
101816,0.099937186
101819,0.012544366
101827,0.011613837
101863,0.086061165
101867,0.05595061
101870,0.0050066034
101873,0.22804709
101878,0.09590465
101879,0.010663805
101880,0.0095495125
101887,0.026070336
101897,0.019756801
101901,0.061274756
101903,0.21368103
101920,0.0032123318
101921,0.016264157
101922,0.009990251
101961,0.10118725
101962,0.01240312
101971,0.031580806
101976,0.33146647
102002,0.07493024
102005,0.022456918
102007,0.51325834
102017,0.011317435
102019,0.23207946
102029,0.009194919
102051,0.10915408
102052,0.004745576
102054,0.011695082
102062,0.0675632
102067,0.13348943
102068,0.02736422
102070,0.026747936
102090,0.06438275
102092,0.013068281
102099,0.091867216
102100,0.013387362
102112,0.04638232
102113,0.024594022
102122,0.1713333
102123,0.04412799
102125,0.021183604
102126,0.11721828
102146,0.028370382
102147,0.11759183
102151,0.026832966
102158,0.07723374
102159,0.0111076
102162,0.046721835
102165,0.021808036
102166,0.019352077
102174,0.021323293
102193,0.07500031
102198,0.033464447
102205,0.050449044
102206,0.006553729
102218,0.013150182
102221,0.0134799825
102230,0.018009495
102238,0.0169818
102248,0.028229574
102252,0.12370231
102259,0.061974198
102262,0.08692294
102273,0.06423232
102286,0.08975376
102293,0.012136682
102294,0.022869032
102296,0.01868641
102298,0.040724143
102303,0.008785685
102309,0.031105187
102315,0.020524807
102340,0.012293246
102342,0.032282878
102344,0.035476346
102346,0.041744743
102347,0.004073549
102374,0.068153866
102380,0.0060762204
102387,0.021538464
102393,0.026375122
102403,0.0044016824
102413,0.10761013
102414,0.002492346
102415,0.015772698
102416,0.060090475
102439,0.024716167
102441,0.023793638
102443,0.004508973
102444,0.08680892
102445,0.10326405
102448,0.012795669
102449,0.031891935
102450,0.20195912
102456,0.024477793
102458,0.13786508
102459,0.0314063
102465,0.0024759162
102470,0.12503499
102471,0.042163037
102475,0.037097912
102476,0.09819507
102506,0.024276886
102509,0.0156244375
102519,0.024170827
102522,0.009592377
102545,0.04243576
102549,0.020684602
102562,0.0040665423
102563,0.010439972
102568,0.18547946
102582,0.08053271
102592,0.006929861
102597,0.16950254
102605,0.015742548
102614,0.010780498
102617,0.08675669
102634,0.031439677
102652,0.019035708
102655,0.0026675556
102671,0.0607798
102694,0.1969084
102701,0.046987534
102703,0.00909041
102704,0.00871748
102713,0.004086616
102720,0.1854234
102731,0.010592795
102733,0.017444259
102749,0.01780575
102755,0.021489138
102763,0.01784166
102770,0.052079167
102772,0.064007334
102799,0.24651764
102838,0.020684194
102854,0.032433514
102862,0.09589543
102863,0.04518959
102867,0.017158985
102868,0.004129071
102878,0.09585177
102887,0.06617489
102898,0.26962927
102904,0.035496492
102912,0.03457934
102919,0.029802227
102927,0.054181535
102932,0.08120618
102933,0.1121979
102935,0.006267233
102958,0.07272232
102969,0.13028444
102971,0.03537713
102975,0.037537023
102979,0.0758395
102982,0.006553077
102987,0.08133291
102989,0.04615684
102995,0.0869001
102996,0.0069700144
103000,0.0472833
103001,0.050218843
103004,0.0697275
103010,0.022604974
103025,0.1363003
103029,0.010673523
103046,0.058164667
103056,0.04157873
103062,0.10538078
103078,0.0051107653
103083,0.0066044126
103092,0.012495611
103096,0.10819826
103097,0.21559377
103102,0.22000621
103112,0.081470765
103132,0.04924143
103144,0.079593346
103145,0.07186506
103146,0.008390377
103147,0.034698423
103158,0.016706904
103171,0.14174303
103173,0.019863835
103184,0.019519063
103195,0.15144007
103196,0.07494044
103206,0.008562078
103230,0.23271978
103231,0.07186343
103232,0.067694426
103239,0.10206777
103240,0.16535324
103243,0.026531368
103252,0.05410443
103258,0.027133372
103259,0.085896336
103279,0.010991124
103280,0.0029141924
103286,0.017774746
103287,0.35053176
103290,0.012936167
103298,0.049427543
103315,0.008790656
103319,0.03176252
103334,0.06389451
103336,0.06934988
103345,0.031708352
103368,0.016906139
103371,0.09322026
103377,0.03250726
103398,0.015209542
103404,0.018214937
103408,0.08580022
103410,0.051533952
103418,0.010712283
103420,0.20916317
103432,0.050787278
103433,0.021391395
103436,0.021151185
103440,0.02635792
103453,0.059904315
103459,0.012579079
103460,0.029599557
103461,0.011976808
103462,0.03998809
103473,0.03014783
103474,0.0078441575
103475,0.26794502
103478,0.2388139
103480,0.07657632
103484,0.014173631
103494,0.10877475
103513,0.021072099
103515,0.083921924
103516,0.21321014
103525,0.111703746
103541,0.2527716
103544,0.020534655
103562,0.34684458
103570,0.48074964
103572,0.2462542
103574,0.017757379
103575,0.049265202
103591,0.09216453
103594,0.059084438
103609,0.04570927
103613,0.03457442
103614,0.038735308
103615,0.02613728
103624,0.038410246
103625,0.18703112
103628,0.23849575
103629,0.012225062
103647,0.023603331
103648,0.045269802
103651,0.02156093
103658,0.010023409
103668,0.025098054
103669,0.02816261
103676,0.03515759
103682,0.05365215
103683,0.049875926
103689,0.011183957
103725,0.026820803
103733,0.053170554
103744,0.013371795
103762,0.057852104
103771,0.35781202
103773,0.015512691
103783,0.02877728
103784,0.011848022
103808,0.012413301
103812,0.028787894
103813,0.15825166
103814,0.029373154
103818,0.16345719
103824,0.014420359
103828,0.0111593045
103830,0.26301622
103840,0.0088933725
103842,0.047297988
103847,0.27486116
103848,0.05752525
103851,0.0065868134
103854,0.16021875
103857,0.09389312
103861,0.006532856
103862,0.026722066
103865,0.02533958
103870,0.004679499
103876,0.027829384
103891,0.4180435
103908,0.06825575
103914,0.13843869
103918,0.06417013
103940,0.015090676
103963,0.14932422
103966,0.044552904
103971,0.15022017
103980,0.11612796
103984,0.043789685
103985,0.017986232
103998,0.3225493
104019,0.015052368
104026,0.01149588
104035,0.10609463
104044,0.03469733
104045,0.015122254
104047,0.17056541
104051,0.038710576
104058,0.112929724
104063,0.015905729
104066,0.09387229
104087,0.019805422
104089,0.02881015
104095,0.02922052
104098,0.08988734
104104,0.03925146
104110,0.24597459
104120,0.094709426
104122,0.004642016
104131,0.0126857525
104132,0.14165245
104135,0.015441941
104136,0.01782307
104149,0.08377632
104150,0.06672416
104156,0.45701635
104165,0.22107953
104175,0.014727632
104179,0.025425754
104184,0.033019334
104206,0.00964747
104216,0.44428006
104230,0.22676219
104257,0.015277461
104272,0.0074877962
104273,0.106436566
104278,0.031214569
104294,0.07764439
104295,0.0102569
104297,0.01690235
104298,0.05510748
104308,0.016404718
104318,0.024172248
104319,0.054790713
104320,0.10494625
104327,0.1271099
104334,0.04942334
104344,0.027713144
104350,0.021954464
104351,0.109680146
104354,0.04232092
104369,0.13742658
104376,0.057746854
104381,0.015959032
104384,0.036280077
104391,0.013683936
104394,0.020996453
104398,0.18361911
104402,0.027028134
104408,0.19607385
104409,0.009753037
104410,0.25991827
104412,0.037676357
104417,0.04041031
104424,0.040203456
104426,0.024057984
104435,0.037233155
104445,0.022545056
104458,0.00845313
104460,0.031941388
104466,0.009377669
104472,0.056385823
104473,0.078167714
104479,0.017791953
104480,0.019291453
104482,0.074931234
104499,0.00934555
104501,0.008928655
104502,0.022158528
104506,0.126805
104510,0.0068241945
104512,0.04498339
104520,0.1653426
104528,0.07913656
104529,0.007188252
104541,0.031841084
104578,0.021055827
104584,0.021124018
104588,0.1302457
104602,0.035039704
104610,0.0141189555
104611,0.13338098
104618,0.0517963
104620,0.040894184
104622,0.012555692
104624,0.030979522
104625,0.095681146
104634,0.053871207
104639,0.06471891
104646,0.05560128
104647,0.03052532
104652,0.019776875
104670,0.08391381
104677,0.013269766
104685,0.17563303
104691,0.026092052
104696,0.10318593
104699,0.0028378952
104712,0.049686693
104714,0.00926442
104717,0.051189058
104718,0.0065854527
104740,0.07711197
104741,0.037772056
104743,0.003218121
104744,0.0065815453
104747,0.058646068
104767,0.04120209
104772,0.23214811
104776,0.23539872
104779,0.03162533
104814,0.016624797
104815,0.008546755
104830,0.08173131
104831,0.09843756
104833,0.034096688
104839,0.057381406
104840,0.016047802
104860,0.18064097
104861,0.013248536
104866,0.041504476
104870,0.0132801905
104877,0.036959086
104878,0.011239843
104879,0.034762416
104880,0.04996762
104899,0.018708352
104906,0.010005755
104907,0.09715211
104913,0.017954538
104916,0.035347007
104921,0.059981443
104930,0.030412188
104931,0.1897275
104936,0.033635464
104937,0.02292713
104942,0.019624418
104943,0.052564606
104969,0.07275271
104972,0.274007
104988,0.062213864
105013,0.020539084
105015,0.012642431
105019,0.032476194
105027,0.02254434
105030,0.056378365
105035,0.26822567
105041,0.011931954
105051,0.10986381
105056,0.021039655
105067,0.52088
105071,0.022913367
105072,0.0144275585
105074,0.046067398
105091,0.023013666
105101,0.03343656
105103,0.062047943
105134,0.045369767
105139,0.030684665
105142,0.052808814
105146,0.05006305
105163,0.03801514
105168,0.06540467
105172,0.009608522
105176,0.5698966
105195,0.046983063
105196,0.16607898
105197,0.02348189
105203,0.01948516
105223,0.07716093
105227,0.11397632
105228,0.0045610755
105230,0.20441708
105231,0.14691152
105239,0.019401882
105242,0.027305221
105244,0.020009762
105245,0.07787297
105248,0.004009941
105249,0.052242827
105266,0.072815984
105271,0.19078986
105276,0.05519106
105282,0.019458905
105292,0.097632274
105297,0.010448068
105332,0.017987866
105333,0.024873301
105343,0.0072604055
105344,0.025831474
105345,0.08484632
105357,0.06325343
105359,0.039118174
105366,0.11670807
105367,0.027074331
105370,0.010691593
105377,0.052104585
105390,0.013078845
105399,0.0032321482
105403,0.049243294
105404,0.03251466
105414,0.056343477
105417,0.047763053
105425,0.22245526
105452,0.08903904
105454,0.11354249
105456,0.06379592
105470,0.032085534
105471,0.016763367
105483,0.14702696
105493,0.07473525
105508,0.10490509
105514,0.062121626
105515,0.005830506
105528,0.28513065
105529,0.03439405
105531,0.08815311
105532,0.04069841
105558,0.005455895
105574,0.011919154
105578,0.0031469665
105584,0.36532834
105595,0.08306781
105617,0.13098122
105618,0.042074982
105621,0.038986005
105625,0.052840244
105629,0.050970368
105630,0.0059629506
105634,0.029535443
105635,0.014083576
105641,0.01687964
105647,0.08803994
105648,0.068863824
105655,0.034619916
105657,0.05372971
105672,0.1339364
105678,0.080994815
105682,0.06943275
105691,0.027505096
105692,0.021539694
105706,0.012593543
105712,0.02853643
105720,0.03330953
105734,0.0057065375
105735,0.048468538
105736,0.11455312
105737,0.0062468695
105738,0.10482415
105740,0.105155125
105744,0.054045834
105747,0.035728287
105749,0.09200285
105754,0.025929622
105758,0.0125455335
105760,0.06566435
105767,0.10300134
105784,0.119189546
105791,0.018223984
105802,0.14068095
105807,0.10279446
105809,0.015054128
105816,0.039277982
105817,0.017734388
105824,0.08716407
105832,0.05133977
105856,0.018466236
105865,0.008177207
105899,0.19399448
105906,0.009999017
105916,0.03326325
105923,0.050318796
105937,0.036518905
105965,0.022982365
105966,0.032663852
105968,0.12616281
105973,0.014863272
105976,0.11747117
105978,0.07227346
105979,0.04512468
105991,0.1317492
105998,0.19251393
105999,0.03413355
106000,0.29976094
106001,0.021134807
106010,0.11547558
106011,0.030847896
106013,0.3280336
106015,0.013601335
106026,0.014055642
106032,0.008686479
106035,0.49080095
106040,0.029844163
106041,0.2478497
106044,0.008133279
106053,0.07752615
106054,0.0017119747
106065,0.37862092
106081,0.048526477
106083,0.112615116
106087,0.013058654
106090,0.12065598
106101,0.018635614
106102,0.023636632
106109,0.044000905
106116,0.04590433
106150,0.006205502
106155,0.16268182
106166,0.012329717
106176,0.15612638
106189,0.018086892
106199,0.1661894
106205,0.07650787
106206,0.0464123
106211,0.013031298
106214,0.010331985
106216,0.017498307
106217,0.018746236
106225,0.009558334
106249,0.023570316
106256,0.10549086
106258,0.03339698
106261,0.032249857
106262,0.09305815
106264,0.0029855885
106271,0.060815584
106276,0.020717181
106277,0.19183372
106286,0.06807552
106293,0.02769377
106295,0.07340172
106296,0.055731405
106297,0.07875101
106298,0.011979601
106311,0.023500923
106314,0.017849065
106320,0.055196065
106334,0.02959904
106346,0.1336755
106347,0.0116954725
106349,0.05221159
106354,0.064904876
106360,0.017995674
106373,0.09082437
106377,0.028897695
106386,0.16149281
106387,0.040826336
106391,0.0056604636
106401,0.34252515
106411,0.07512041
106413,0.35532698
106426,0.08009122
106427,0.10827687
106428,0.13326187
106434,0.04568208
106438,0.035246436
106440,0.017016914
106441,0.0107602775
106452,0.033846438
106453,0.08692701
106454,0.015767844
106457,0.19994965
106484,0.06018881
106488,0.07762597
106491,0.16355802
106514,0.10977605
106527,0.06531694
106528,0.03658444
106529,0.0029249124
106534,0.12205306
106550,0.09266904
106577,0.02461584
106585,0.113472946
106590,0.012016121
106607,0.047208946
106610,0.020118412
106611,0.04331735
106612,0.031567063
106624,0.034636773
106631,0.0032589904
106647,0.47434428
106660,0.1445983
106674,0.019353451
106687,0.050420936
106712,0.04648442
106713,0.014868433
106717,0.026321255
106720,0.010035954
106721,0.06843344
106724,0.034220725
106735,0.050591115
106739,0.024621671
106740,0.04160889
106754,0.042503223
106760,0.19250405
106761,0.098991185
106784,0.09991199
106787,0.07224128
106797,0.004779473
106798,0.077788845
106802,0.27690235
106803,0.05109789
106804,0.18968911
106805,0.0050291223
106810,0.091804974
106812,0.14243202
106813,0.0807289
106817,0.05324789
106822,0.03382838
106823,0.02317438
106827,0.008618933
106841,0.17735739
106851,0.18729874
106852,0.06676051
106853,0.17791522
106854,0.33891767
106861,0.017367337
106873,0.05941603
106877,0.015957229
106878,0.013389794
106881,0.048511043
106900,0.0062931213
106906,0.032670654
106907,0.07558947
106914,0.15131609
106916,0.05410232
106924,0.009339084
106931,0.009518655
106936,0.1799964
106937,0.07133221
106938,0.016179439
106939,0.066001296
106943,0.13393389
106944,0.27903745
106967,0.0697
106980,0.08133643
106986,0.035577904
106987,0.03535573
106990,0.0039129867
107013,0.005369272
107023,0.021708935
107033,0.03584812
107037,0.060555562
107048,0.016508935
107071,0.036402903
107081,0.0025776238
107113,0.09164224
107130,0.039148044
107131,0.021528302
107145,0.06270428
107156,0.23397246
107219,0.020670626
107222,0.10150014
107223,0.2337936
107232,0.09585768
107245,0.11219802
107246,0.054843187
107247,0.11064652
107256,0.0027642692
107259,0.002486842
107260,0.008651454
107279,0.037262745
107280,0.037852686
107281,0.025869232
107285,0.008831873
107329,0.014771932
107337,0.024792051
107349,0.09303121
107350,0.016974485
107351,0.0065487884
107359,0.115585536
107391,0.14151329
107394,0.032264918
107395,0.009946124
107406,0.035218045
107416,0.06391958
107417,0.01746035
107418,0.053240996
107419,0.018898899
107444,0.0054399795
107445,0.039466266
107446,0.08096016
107460,0.13517956
107470,0.017508212
107475,0.06389652
107520,0.020059112
107526,0.09753876
107527,0.007706269
107530,0.0041339975
107532,0.07830878
107534,0.06971886
107535,0.111823246
107554,0.21208186
107556,0.015985128
107559,0.0686799
107561,0.0026592326
107564,0.08641284
107566,0.00806163
107571,0.07648765
107590,0.1975902
107602,0.081073254
107625,0.05470155
107626,0.3167884
107635,0.016883494
107636,0.06775286
107645,0.025406383
107652,0.21517333
107655,0.06237211
107668,0.03278222
107670,0.04196744
107677,0.006202797
107680,0.24620222
107683,0.3381493
107684,0.0053659803
107691,0.03673222
107692,0.037430175
107703,0.014834595
107709,0.009071958
107710,0.033892248
107721,0.17202371
107725,0.14008336
107727,0.04296593
107739,0.0129344305
107740,0.052536722
107741,0.08556307
107747,0.046984356
107765,0.3654739
107768,0.007940552
107775,0.079390764
107782,0.16579372
107790,0.023387756
107801,0.020822937
107807,0.0072886357
107811,0.015117547
107817,0.07591628
107826,0.022384318
107838,0.08153195
107839,0.05117074
107843,0.030575342
107847,0.051208828
107849,0.11863566
107850,0.09596253
107867,0.14203417
107871,0.03470638
107908,0.010481007
107913,0.05994668
107927,0.01660029
107931,0.087866314
107955,0.019865366
107962,0.12616438
107977,0.017918201
107978,0.040684737
107993,0.032565814
108010,0.025866115
108016,0.047057953
108018,0.26377565
108027,0.1157594
108045,0.22503877
108069,0.13113311
108082,0.016435847
108089,0.054955207
108092,0.0055034957
108106,0.010336193
108112,0.06695578
108120,0.08763856
108122,0.32410946
108135,0.021508368
108170,0.009348054
108171,0.05871434
108177,0.012086542
108180,0.06597204
108183,0.032877695
108184,0.017688654
108185,0.046168767
108192,0.08786828
108195,0.06368561
108196,0.07227314
108218,0.01281655
108219,0.07918398
108243,0.110788845
108249,0.011380493
108251,0.008585916
108274,0.03634228
108280,0.40143272
108289,0.049556345
108292,0.019443875
108295,0.016816122
108327,0.021907533
108332,0.01176018
108346,0.018290926
108349,0.15452676
108353,0.05221917
108362,0.097117744
108363,0.020687586
108377,0.7809205
108378,0.060980257
108381,0.00895042
108383,0.12254785
108390,0.08911346
108407,0.023058377
108408,0.016119655
108411,0.01418503
108412,0.028507207
108419,0.07469885
108436,0.24464051
108437,0.2548213
108438,0.044955056
108441,0.02358807
108448,0.003281925
108449,0.032385305
108466,0.074935846
108467,0.12362366
108473,0.009907456
108474,0.050027527
108476,0.010006847
108479,0.040280372
108486,0.0043312865
108493,0.056873024
108501,0.011945336
108506,0.12560584
108510,0.12068685
108511,0.03318269
108514,0.024525847
108517,0.01508189
108519,0.106246516
108522,0.0034287241
108548,0.18732484
108554,0.010886707
108555,0.0958017
108559,0.038573503
108562,0.015498736
108571,0.049906045
108572,0.031295694
108579,0.059178058
108583,0.011443103
108584,0.008816149
108592,0.022843685
108602,0.012279687
108609,0.022150068
108613,0.072185226
108616,0.033605948
108618,0.069993734
108620,0.024259375
108643,0.015509675
108649,0.019571576
108654,0.084489845
108655,0.011855455
108656,0.026186883
108667,0.056114905
108668,0.0829647
108682,0.05267866
108690,0.050154638
108691,0.022466907
108692,0.090462655
108695,0.033890076
108699,0.01618597
108710,0.113076635
108718,0.12478545
108739,0.093721315
108740,0.006798874
108741,0.0097836265
108742,0.0896125
108763,0.0046973536
108767,0.16771035
108769,0.10589691
108779,0.2255856
108788,0.010786557
108801,0.026526086
108802,0.039734267
108810,0.025757903
108811,0.018888583
108813,0.009013331
108814,0.06938568
108825,0.057740524
108826,0.10310031
108830,0.09111863
108834,0.018760918
108852,0.012072031
108887,0.2232635
108901,0.06641824
108908,0.012356969
108910,0.04502563
108920,0.02646946
108922,0.01367947
108929,0.08392167
108930,0.014018547
108937,0.12686685
108938,0.030287111
108943,0.034403134
108948,0.012967499
108953,0.06178519
108956,0.041973423
108965,0.0042831227
108985,0.18057975
108986,0.05710715
108987,0.048614416
108990,0.002380075
108991,0.018548239
108993,0.21081074
109000,0.11068148
109001,0.06977134
109012,0.22353832
109014,0.0223086
109015,0.21474555
109021,0.018224759
109037,0.025870243
109042,0.086156696
109044,0.017933562
109046,0.22731163
109064,0.0031037016
109084,0.05163151
109086,0.04464862
109092,0.0043650568
109093,0.15638876
109100,0.063226804
109101,0.0033541545
109110,0.050765097
109114,0.09791696
109126,0.43189818
109152,0.007218278
109162,0.061082512
109167,0.029160185
109168,0.05736372
109169,0.017830908
109179,0.049241398
109184,0.064953074
109191,0.06368163
109192,0.056128215
109193,0.019023672
109196,0.031799123
109206,0.041627802
109210,0.00575967
109244,0.09877524
109249,0.006562331
109273,0.010125392
109276,0.19432436
109281,0.023172691
109287,0.016363835
109297,0.1407788
109298,0.03917883
109306,0.050976414
109309,0.07654751
109321,0.3254372
109328,0.17725645
109336,0.03350667
109342,0.026518857
109346,0.019782288
109347,0.025057634
109348,0.10824784
109362,0.070387535
109363,0.007904636
109367,0.017712018
109370,0.005600081
109393,0.04410655
109405,0.014449808
109413,0.046150386
109414,0.3832472
109421,0.030715346
109427,0.111289725
109428,0.03415644
109429,0.10348811
109437,0.0068702064
109443,0.0121882465
109461,0.04187507
109468,0.06741594
109469,0.007245077
109471,0.081546485
109479,0.036839154
109484,0.004677219
109501,0.014041165
109505,0.061552174
109535,0.01297659
109539,0.0073253997
109544,0.083436176
109545,0.013209105
109551,0.088818684
109553,0.015565721
109555,0.015716597
109561,0.029212726
109580,0.023387063
109583,0.25115374
109593,0.16051884
109604,0.11191565
109620,0.029638149
109635,0.0069483244
109637,0.2846196
109638,0.09512076
109642,0.082036816
109649,0.0065781763
109652,0.0124219125
109656,0.014191025
109663,0.05071194
109696,0.29247186
109700,0.07457616
109709,0.046146397
109735,0.009112104
109740,0.010200346
109741,0.062384136
109749,0.08484677
109764,0.009120408
109771,0.18903975
109772,0.012891175
109773,0.103397235
109798,0.042795975
109802,0.18191895
109804,0.07417687
109813,0.04182707
109818,0.049163803
109848,0.0644358
109850,0.027791737
109851,0.043581206
109855,0.0139926085
109871,0.23998718
109877,0.08497463
109883,0.010842658
109886,0.0053759348
109905,0.095201865
109936,0.27128533
109950,0.091277495
109958,0.09498089
109959,0.059491593
109969,0.03384049
109971,0.0050895005
109984,0.011382145
109985,0.31469727
109988,0.00983604
109992,0.039989565
110005,0.08432989
110009,0.04461474
110011,0.19483031
110014,0.03465177
110026,0.015549261
110042,0.012458496
110058,0.013143166
110069,0.08102023
110080,0.004603066
110087,0.024020309
110091,0.036094442
110094,0.03380176
110098,0.066173844
110105,0.08732566
110117,0.02560314
110136,0.1783377
110138,0.16707452
110149,0.074121706
110164,0.07708803
110202,0.041754168
110212,0.008387557
110226,0.0027584601
110236,0.015579302
110249,0.012058562
110257,0.031576548
110258,0.0056154258
110277,0.0077237505
110282,0.1095933
110284,0.011545387
110286,0.027521139
110289,0.010989834
110304,0.0129453875
110319,0.058097173
110324,0.021941522
110326,0.016832085
110335,0.04751092
110337,0.08883714
110338,0.047459282
110343,0.033721954
110345,0.032005675
110347,0.13625726
110355,0.020169223
110359,0.039242316
110360,0.1167297
110364,0.03397665
110371,0.04843499
110372,0.03399929
110376,0.05183426
110379,0.0965948
110380,0.032724526
110393,0.04731191
110401,0.2293429
110406,0.040280033
110411,0.034002542
110416,0.031785678
110420,0.0048563685
110443,0.013089412
110465,0.02240646
110468,0.03428123
110469,0.055775836
110471,0.14023738
110487,0.13013335
110491,0.13496767
110504,0.058855888
110547,0.0044009443
110550,0.0024211463
110559,0.101937115
110578,0.13495138
110582,0.02655018
110590,0.027962252
110598,0.01601152
110601,0.16265728
110602,0.028082225
110604,0.110005625
110625,0.23344931
110626,0.04526017
110636,0.09419053
110637,0.038924415
110638,0.093148455
110646,0.017748307
110648,0.031347066
110652,0.05975435
110681,0.04030817
110682,0.039783902
110687,0.12386727
110691,0.0038938757
110694,0.014150125
110695,0.013787667
110696,0.08419785
110708,0.014704644
110710,0.026716098
110717,0.030516291
110730,0.020190239
110740,0.053775884
110742,0.036318194
110747,0.04316725
110761,0.02748867
110766,0.0077268393
110769,0.011542906
110774,0.08036415
110803,0.02465419
110805,0.027187811
110809,0.29056808
110827,0.06018173
110832,0.032394808
110839,0.075765304
110859,0.16541138
110861,0.009017441
110863,0.09303978
110865,0.06964291
110881,0.04759442
110889,0.01870898
110891,0.008825734
110894,0.002760191
110895,0.112671755
110907,0.2029578
110914,0.02798332
110933,0.0043452135
110934,0.016237669
110937,0.011807355
110953,0.01422407
110954,0.04353548
110958,0.1580321
110970,0.07376123
110974,0.10262501
110977,0.11540375
110989,0.007375646
110993,0.33845064
110994,0.09009415
111018,0.013688241
111019,0.035845216
